"Ботильоны Birinci Elite","<dl><dt>Артикул:</dt><dd>BirinciElite452</dd><dt>Дизайн</dt><dd>designedinItaly</dd><dt>Сезон</dt><dd>Лето</dd><dt>Цвет</dt><dd>Коричневый</dd><dt>Внешнийматериал</dt><dd>Натуральнаякожа</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Искусcтвенныйматериал</dd><dt>Высотакаблука</dt><dd>85</dd><dt>Высотаголенища</dt><dd>100</dd><dt>Объемголенища</dt><dd>200</dd><dt>Размерность</dt><dd>Размервразмер</dd></dl><p>Обувь, которую мы измерили была 38 размера</p><p>Прекрасные ботильоны Birinci Elite на скрытой танкетке. Линию подъема оформляет золотистая молния. Верх выполнен из натуральной светло-коричневой кожи. Танкетка декорирована цветочным тиснением. Внутренняя отделка исполнена из кожи.</p>","7490","http://www.sapato.ru/703517","8925750x1000_ut000021757_1.jpg"
"Ботильоны Liska","<dl><dt>Артикул:</dt><dd>LiskaSK11103HK</dd><dt>Дизайн</dt><dd>designedinRussia</dd><dt>Сезон</dt><dd>Демисезон</dd><dt>Цвет</dt><dd>Черный</dd><dt>Внешнийматериал</dt><dd>Натуральнаякожа</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Искусcтвенныйматериал</dd><dt>Высотакаблука</dt><dd>105</dd></dl><p>Довольно элегантные ботильоны от Liska наиболее выигрышно будут смотреться со строгим костюмом. Лаконичный черный верх модели выполнен из натуральной гладкой кожи. Особенно эффектно смотрится длинный заостренный мыс гармонично сочетающийся с широким, обтянутым кожей каблуком. Внутренняя отделка полностью выполнена из кожи.</p>","1750","http://www.sapato.ru/398800","8991750x1000_ut000013134_1.jpg"
"Ботильоны Birinci Elite","<dl><dt>Артикул:</dt><dd>BirinciElite482</dd><dt>Дизайн</dt><dd>designedinItaly</dd><dt>Сезон</dt><dd>Лето</dd><dt>Цвет</dt><dd>Бежевый</dd><dt>Внешнийматериал</dt><dd>Натуральнаякожа</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Искусcтвенныйматериал</dd><dt>Высотакаблука</dt><dd>115</dd><dt>Высотаплатформы</dt><dd>25</dd><dt>Размерность</dt><dd>Размервразмер</dd></dl><p>Обувь, которую мы измерили была 38 размера</p><p>Эффектные бежевые ботильоны Birinci Elite с крупными нежно-розовыми вставками с перфорацией - воплощение женственности и модных тенденций. Высокая шпилька компенсируется скрытой платформой. Спереди - удобная шнуровка.</p>","7490","http://www.sapato.ru/703519","8178750x1000_ut000021751_1.jpg"
"Ботильоны Svetski","<dl><dt>Артикул:</dt><dd>Svetski1171-2-2706</dd><dt>Дизайн</dt><dd>designedinRussia</dd><dt>Сезон</dt><dd>Зима</dd><dt>Цвет</dt><dd>Черный</dd><dt>Внешнийматериал</dt><dd>Велюр</dd><dt>Внутреннийматериал</dt><dd>Искуcственныймех</dd><dt>Стелька</dt><dd>Искусственныймех</dd><dt>Подошва</dt><dd>Искусcтвенныйматериал</dd><dt>Высотакаблука</dt><dd>85</dd></dl><p>Великолепные ботинки Svetski из черного велюра. Такой цвет делает модель универсальной: она подойдет практически подо все. Декоративная строчка замечательно оживляет детали верха, прекрасным дополнением служит коричневый рант подошвы. Небольшие отвороты и шнуровка напоминают нам о старинной Англии.</p>","3140","http://www.sapato.ru/389556","4767750x1000_ut000012468_1.jpg"
"Ботильоны SANTORINI","<dl><dt>Артикул:</dt><dd>SANTORINIG5008</dd><dt>Дизайн</dt><dd>designedinItaly</dd><dt>Сезон</dt><dd>Демисезон</dd><dt>Цвет</dt><dd>Черный</dd><dt>Внешнийматериал</dt><dd>Натуральнаякожа</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Искусcтвенныйматериал</dd><dt>Высотакаблука</dt><dd>80</dd><dt>Размерность</dt><dd>Размервразмер</dd></dl><p>Обувь, которую мы измерили была 38 размера</p><p>Лаконичные ботильоны от Santorini. Модель выполнена из натуральной кожи в черном цвете и дополнена эластичными вставками, а также двумя декоративными пуговицами. Внутренняя отделка исполнена из кожи.</p>","3890","http://www.sapato.ru/694853","3381750x1000_ut000021471_1.jpg"
"Ботильоны Birinci Elite","<dl><dt>Артикул:</dt><dd>BirinciElite51</dd><dt>Дизайн</dt><dd>designedinItaly</dd><dt>Сезон</dt><dd>Лето</dd><dt>Цвет</dt><dd>Белый</dd><dt>Внешнийматериал</dt><dd>Натуральнаякожа</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Искусcтвенныйматериал</dd><dt>Высотакаблука</dt><dd>110</dd><dt>Высотаголенища</dt><dd>110</dd><dt>Объемголенища</dt><dd>190</dd><dt>Размерность</dt><dd>Размервразмер</dd></dl><p>Обувь, которую мы измерили была 38 размера</p><p>Трендовые открытые ботильоны от Birinci Elite. Модель выполнена из белой перфорированной кожи и украшена стильными декоративными ремешками светло-коричневого цвета. Высокий устойчивый каблук обтянут коричневой кожей.</p>","7990","http://www.sapato.ru/703499","1774750x1000_ut000021735_1.jpg"
"Ботильоны Liska","<dl><dt>Артикул:</dt><dd>LiskaSK11109T</dd><dt>Дизайн</dt><dd>designedinRussia</dd><dt>Сезон</dt><dd>Демисезон</dd><dt>Цвет</dt><dd>Серый</dd><dt>Внешнийматериал</dt><dd>Натуральнаязамша</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Искусcтвенныйматериал</dd><dt>Высотакаблука</dt><dd>110</dd></dl><p>Элегантные ботильоны от Liska в ретро-стиле. Изящный замшевый верх в сером цвете украшает лишь лаконичный отворот по краю. Стелька из натуральной кожи оформлена логотипом бренда. Чуть скошенный каблук сильно расширен у основания. Классический вытянутый мыс сильно заужен.</p>","2870","http://www.sapato.ru/398831","9042750x1000_ut000013165_1.jpg"
"Ботильоны CORSOCOMO","<dl><dt>Артикул:</dt><dd>CORSOCOMO19-392-403-15</dd><dt>Дизайн</dt><dd>designedinEU</dd><dt>Сезон</dt><dd>Демисезон</dd><dt>Цвет</dt><dd>Черный</dd><dt>Внешнийматериал</dt><dd>Натуральнаякожа</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Натуральнаякожа</dd><dt>Высотакаблука</dt><dd>120</dd><dt>Высотаплатформы</dt><dd>20</dd><dt>Высотаголенища</dt><dd>100</dd><dt>Объемголенища</dt><dd>200</dd><dt>Размерность</dt><dd>Размервразмер</dd></dl><p>Обувь, которую мы измерили была 39 размера</p><p>Элегантные черные ботильоны от CorsoComo. Модель исполнена из гладкой блестящей натуральной кожи и дополнена стильной шнуровкой. Внутренняя отделка выполнена из натуральной кожи. Тонкий высокий каблук компенсируется скрытой платформой.</p>","9690","http://www.sapato.ru/772259","4741750x1000_ut000024185_1.jpg"
"Ботильоны Lena Milan","<dl><dt>Артикул:</dt><dd>LenaMilanHL3147</dd><dt>Дизайн</dt><dd>designedinRussia</dd><dt>Сезон</dt><dd>Демисезон</dd><dt>Цвет</dt><dd>Черный</dd><dt>Внешнийматериал</dt><dd>Натуральнаякожа</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Искусcтвенныйматериал</dd><dt>Высотакаблука</dt><dd>125</dd><dt>Высотаплатформы</dt><dd>20</dd><dt>Размерность</dt><dd>Размервразмер</dd></dl><p>Обувь, которую мы измерили была 38 размера</p><p>Трендовые ботильоны от Lena Milan на высоком тонком каблуке и платформе. Модель исполнена из черной натуральной кожи и оформлена декоративной шнуровкой, вставкой с логотипом бренда и прострочками. Внутри - отделка из кожи. Модель фиксируется на молнию.</p>","3590","http://www.sapato.ru/662463","8881750x1000_ut000020754_1.jpg"
"Ботильоны Fabi","<dl><dt>Артикул:</dt><dd>FabiF8869</dd><dt>Дизайн</dt><dd>MadeinItaly</dd><dt>Сезон</dt><dd>Демисезон</dd><dt>Цвет</dt><dd>Черный</dd><dt>Внешнийматериал</dt><dd>Натуральнаякожа</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Нат.кожа/Искусств.мат</dd><dt>Высотакаблука</dt><dd>120</dd><dt>Высотаплатформы</dt><dd>15</dd><dt>Высотаголенища</dt><dd>90</dd><dt>Размерность</dt><dd>Размервразмер</dd></dl><p>Обувь, которую мы измерили была 38 размера</p><p>Восхитительные ботильоны от Fabi выполнены из натуральной черной кожи. Сбоку - удобная молния Модель оформлена оригинальными металлическими вставками с тиснением в виде фирменного логотипа. Тонкий каблук компенсируется скрытой платформой.</p>","11330","http://www.sapato.ru/671596","7447750x1000_ut000021181_1.jpg"
